text	label
락토핏이랑골드랑먹이다 키즈가있다고해서 구입했는데 맛이완전히다르네요..아이가 맛이없다고해서 다먹일수나있을지..ㅠㅠ	1
반품 하고 싶지만 번거롭게 해서 배송비 또 따로 너무많이 받더라구요 침대 와 매트리스 포함 70000 ㅠ ㅠ 실제로 달라요 ㅠㅠ	1
제품운 괜찮으나 택배사 최악/ 한진택배 바꾸시는게 어떠신가요	0
친절한 상담과 편리한 온라인 결제 좋았습니다.	1
너무나도 만족스럽습니다!	1
아기들이 좋아해요~~	1
아보카도랑 베이컨 조화가 굿굿	1
마트나 시장에서 사먹가가 처음 산지구매 해봤는데 확실히 다르네요.. 너무 맛있게 먹고 재구매 하러 왔더니 끝났네요..ㅠㅠ 돌아오는 겨울에 부지런히 재구매해서 먹을께요~~~	1
너무 예뻐요 팬더가 더 귀여울 것 같아서 주문했는데 복실복실 진짜 귀여워요다른 제품들은 등쪽도 다 누비이던데 이 제품은 등쪽도 극세사라서 일부러 여기에 주문했네요 :)	1
딱맞는 사이즈를 찾았어요.. 높이가 더높아음하는 아쉬움이 있네요	1
너무 잘 늘어나서 지금은 넘 커서 못입어요 ㅠㅠ	1
포장도 꼼꼼하고 튼튼한데.. 만드는게 정말 힘들어요. 그냥 저렴한 식탁같은 느낌은 어쩔 수 없네요.	1
구매한지 좀댔는데 오늘 사용하려고 했는데 전원버튼이 안밀리네요 이런거는 어떻게 해야 할까 교환/반품 다 안될꺼 같고 돈만 낭비하네요 이런 물건을 왜 팔아요 양심이 찔리지도 않나봐 댓글보니 피해자도 한두명이 아니더만....	0
아주좋아요~~~~~~~~~가격이 더 저렴하면 좋겠어요	1
우리애들이 작아서인지 너무커요	0
내가 좋아하는 과자임	1
수컷 암컷 두마리 주문했는데 암컷은 죽어서 왔어요 톡으로 문의했는데 확인을 하신건지 안한건지 답이 없네요	0
사이즈가 잘 안나와서 너무 크네요	0
맛은 생강향? 배송 엄청 빠르고 맛은 거부감 없이 괜찮아요 진하지는 않아요	1
지금 이상태로 할인이라고 물건 배송 하신건가요? 아이랑 함께 만들려고 기달렸는데 너무 어처구니가 없네요	0
배송빠르며 좋아요^^	1
박스도 다 뜯어져 있고 물건도 누가 타던건지 흠집도 있고 완전 어의 없었네요~누굴 바보로 아는건지...	0
이쁘고 사용하기도 좋아요	1
저 입맛에는 먹기 불편했어요.	0
별로예요. 이것과 비슷한게 있는데 그게 더 끈도 튼튼하고 ... 이건 끈이 무슨..ㅠㅠㅎㅎㅎㅎ어쨌든 애매합니다. ;;	0
잘 맞지 않아 들어 가지 않습니다	0
하루만에 완벽하게 배송왔네요 뽁뽁이로 완점무장해서^^ 보온보냉 때문에 두께가 두꺼워져서 크기는 조금 크지만 기능 만큼은 최고라고 믿습니다 이전부터 스탠리 제품 사용해왔거든요 50리터 주전인데 일박 용으로 스탠리 사용 하려구요	1
아이 학교에서도 제균티슈를 준비해오라고 하더라구요. 휴대하기 좋은 사이즈로 쟁여두었어요.	1
잘쓸게요 배송은 안빨랏어요	1
생각이상좋네요 번창하세요	1
너무 작아서 깜짝 놀랬네요... 들어가지지도 않고 잠겨지지도 않네요..	0
품질은 괜찮음 크기도 적당함 작은 주머니 또는 작은 지퍼가 있으면 더 좋을듯함	1
수분감이좋아요...	1
배송도느리고 불량 배송도 진짜 엄~~청 느리고 불량상품와서 사진찍어서 메일보낸지가 언제인데 아직까지 연락도없어요	0
그림이 ㅎ 초딩수준 이네요 ㅎ ㅎ ㅎ	0
설치도 간편하고 사용하기 쉬워서 좋아요!	1
맨발로다녀서정말좋아요	1
자색 당근이 거의 상품가치가 떨어지는 짜투리가 거의 차지하네요... 부러진것도 있고 동가리도 있고 정석 당근은 몇개 없네요	0
배송은 오래걸렸지만 어른두명 아기 한명 눕기 넉넉하고 쉽게 펴지고 접혀져서 좋았어요~!!!	1
길이부족해서 반품하려다가 정상제품 비닐 포장 뜯으면 폐기처리해야된데서 반품 못하고 다른공간에서 사용했는데 옷 몇벌 거니까 잘 못버팀 별로별로	0
배송은 빠르고 금액이 저렴하다는건 인정해요 그런데 받자마 렌즈에 기스가 나있내요 금액대가 낮아서 택배비가 아까워서 구매확정했지만 요건 좀 아니다 싶네요	0
배송엄청느림짜증났음	0
관상용 마우스	1
진짜 구매 전 문의해보고 (차량은 소울) 구매 했는데 사이즈안맞아서 돈날렸네요^^ 배송비착불로 반품할수있다구요? 진짜 화납니다.	0
배송도 빠르고 벽에 직접 걸었는데 너무 고급스러워 보여요~ 아쉬운점은 꼬꼬핀 증정이라고 했는데 안왔거든요 ㅜㅜ 나비는 받았지안~ 그래도 가격대비 완전 강추 합니다	1
좋아요~항상 쓰고 있어요~~^^	1
좋아요 저렴한 가격에 항상 잘 사고 있습니다.배송이 빨라서 특히 더 좋은 것 같아요.앞으로도 계속 이용할 생각입니다^^	1
모자는 진짜 이뻐여 아기가 안쓰고 도망가서 문제죠ㅋㅋ	1
두번째 구매입니다 잘 사용하고 있습니다	1
분리가 잘 되고 램프켜는게 어렵네요	1
처음엔 떡지게 발려서 잘못 샀다 싶었는데 좀 익숙해지니 쓰기 좋아요 잔머리 정리하는 데 도움 됐어요	1
코코피스 좋아요	1
옷이 얇아지는만큼 이제 딱 달라붙는 옷도 많고 치마도 입게 되서 노라인 팬티 찾아보다가 샀어요.ㅎㅎ 받아서 세탁해서 입었는데 은근 편하네요~ 늘어나지 않을거 같아요. 쫀쫀하니 좋네요! 가성비 갑^^ 잘 입을게요~	1
그린맘 입구가 좁아서 일반 브러쉬는 불편해서 구입했는데 양쪽이 브러쉬가 달려있다보니 보관이 불편해요	0
뭐지 사진상엔 누빔인데 받은건 그냥 홑겹으로된 민자로 되어있네요 아이가 비닐을 뜯어놔서 다시 교환요청하기가 그래서 그냥 쓰지만 영 불쾌하네요 1점 주기도 아까워요	0
맛있고 양도 많고 최고입니댜아 배송은 약속했던 날보다 이틀정도? 아주 째끔 늦었지만 안내를 친절하게 해주셔서 좋았어요	1
첨구매해보는데..써봐야 알듯요 ㅎㅎ	1
가격만 저렴했으면 많이 사먹었을 것 같아요 작지만 맛있었어요	1
제품도 디자인도 좋습니다	1
너무 잘떨어져서 난감하네요..	0
유심을 두 개 주문했는데 서로 다른 형태가 왔습니다. 뭐죠? 이미 사용사려고 했던 어르신들이 플라스틱 고정장치에서 분리해서 반납도 못하고...돈 날렸네요.	0
그저그래요 아가가빨기엔 어딘가별루임	0
전기세는 얼마가 나올지 모르겠지만 완전 좋아요^^	1
65인치 남자 혼자 조립했어요. 솔직히 좀 많이 쫄리고 힘들긴했네요. 둘이서하세요	1
항상 사용하는 에이지투웨니스입니다 이번 시즌도 좋으네요	1
빠른 배송과 좋은 가격에 만족합니다^^	1
제일 큰거랑 2x2 밖에 차이 안나는데 뭔가 왜소한 느낌? 하지만 미세한 차이라 개인적인 의견인거 같습니다	1
해외에 있어서 한국 나간김에 주문해서 가지고 왔는데 원했던 맛이 아니에요. 작년에 주문해 먹은 다른 곳이 맛이 더 나았던듯..	0
배송빠르고 만족스럽습니다.ㄴㅁ	1
늘 쓰던 제품인데 이번에 시즌8로 업그레이드 되었네요 저에게는 없으면 안되는 필수템입니다~	1
사실 큰 기대 안했는데 생각보다 성능이 괜찮아서 아주 만족하며 쓰고 있습니다~ 믹서로서의 기능도 아주 필요한 실용적인 기능들이 딱 들어있고 사운드카드로서의 기능도 이가격에 충분히 만족스러운 성능입니다 좋네요^^ 추천합니다	1
너무 비싼듯.. 급하지 않으면 알리에서 구매하시길.. 대신 국내 배송이라 빠른점은...좋아요	0
가격이 저렴해서 구매했는데 추천하고 싶지 않네요..	0
저렴하게 잘 샀어요. ㅎㅎ	1
아주좋네요.. 좀더 저렴하면 더좋을듯	1
아이를 위해 베게솜과 베게커버(1+1)를 구입했는데 아이가 너무 좋아하고 저도 뿌듯하네요~^^	1
재구매 낙지가 너무 적어서 불만이예요	1
핏물에 잠긴 채로 왔는데 구워보니 육즙도 없고 퍽퍽하네요...	1
아직 써보진 않았네요.	1
하루 자고 나니 찍찍이 힘이 없어서 다 떨어져 있네요 반품 할까도 생각 하다가 그냥 잘 포개서 버립니다 단순하게 찍찍이 힘이 없으니 더 강한 찍찍이를 구매해라는 글만 적어 났어도 돈 더주고 구매 했을껀데 암튼 안좋네요	0
아몬드시켰는데 누드뺴뺴로가 왔어용,, 근데 그냥 먹어요~~!	1
원래 가지고 있던 머플러랑 같은 제품인줄 알았는데 다르네요..	1
전에 사용하던것보다 귀찮고 적은사이즈인데 버튼이 2개달려서 불편해요	0
입으로 불지 않고 손으로 펌프해서 너무 좋고 부드러워요~ 제가 털 알러지가 있는데 이건 괜찮네요!!	1
생각보다 별로네요.ㅠㅜ	0
진짜 돈이 아깝네요~ 이걸 돈주고 판다는게 기가막히네요 사지마세요	0
원형을 주문했는데 사각이 와서 좀 짜증났어요. 가게에 급하게 써야 해서 교환도 못하고 걍 썼네요 ㅠㅠ	0
생각보다 거품이 안나오네요	0
싼티가 너무나고 사이즈도 정사이즈가 아니에요. 특히 서럽이 부드럽지가 않아요 조정 할 수 도 없는 구조구요. 비추 입니다.	0
좋아요 배송 매우 빨라서 좋아요 만족합니다 바코드 인쇄용으로 사서 잘 쓰고 있습니다 앞으로도 이용할게요	1
아이보리는 생각보다 노리끼리하고 가죽부분에 엄청 때타서 왓어요	1
추가 5kg 구매했어요 ^^ 배송 짱빠름ㅋㅋ	1
배송도 느리고 제품도 그닥입니다.	0
발이너무아파요 처음엔 괜찮았는데	0
쓰레받이 날부분이 깨져서 왔어여 교환 번거로워 그냥 쓰기로 결정	0
좋은제품잘쓸게요 .. ,	1
쓰고나서 머리에 각질이랑 두피염이 생겨서 저랑은 안맞는 제품인가봐요 ㅠㅠ이거쓰고 두피케어에 돈을 더 쓰는 중이예요	1
비용 더들여서 교환까지 했지만 두께부터 다 아쉽습니다	0
짱짱짱 편해요 ㅎㅎㅎ	1
추운 겨울빼고 초가을까지 사용에는 문제없습니다ㆍ가격대비 좋습니다	1
혼자술마실때 2백 그람만있음 딱이네요	1
매번 쓰는 제품입니다 좋아요^^	1
재구매 다녹아서 배송됐어요	1
이왕 추억의 게임하는 거 옛날 기분 느끼려고 주문했어요. 포장도 꼼꼼하게 해주시고 배송도 빨랐습니다. 하지만 약간 허술한 느낌이 아예 없는 건 아닙니다. 하지만 이것도 옛 추억을 소환하는 레트로느낌으로 다 무마됩니다.	1
무거운게 안들리고 자꾸 빠져서 결국 힘으로 옮김, 바퀴도 자꾸 빠짐.	0
배송을 받았는데 2가지나 빠져서 와서 문의하여 다시 받았는데, 다른 상품으로 또 잘못 와서 다시 받았습니다. 여러 가지 문제점으로 많이 곤란했습니다.	0
항상 자몽은 자몽청을 사서 사이다에 에이드로 먹곤 했는데 +아메리카노라고해서 궁금해서 구매해봤어요ㅎㅎ 기대이상으로 맛있네요~!	1
제가 멸치볶음 좋아하는데 맛있습니다 가만 꽈리고추가 적습니다ㅠㅠ	1
아직 사용전이라서 잘 모르겠습니다.	0
잘 받았습니다~~~	1
아주 좋아요 딱맞아요 꽉끼어요	1
너무얇고 완전 형광핑크 ㅜ돈버림	0
두개 구입 했는데 하나는 앉는데 망가져서 버렸어요	0
좋은 가격에 빠른 배송 감사해요. 함께 들어 있는 1단 앨범은 필요할까 싶었는데 카메라 사용자인 딸이 좋아합니다.	1
ㅡㅡ 처음 출시되자마자사서 가격을 잘 알아보지않고 산 제탓도 있긴한데 6만원에 팔았던건 너무 심하지않나여?	0
생각보다 날씬해보여요 ㅎㅎㅎ 팔뚝은 꽤 노출되는 편이에요	1
기장이 긴 냉장고바지 찾고 있었는데 기장도 길고 편한게 아주 좋네요 잘 입을께요	1
꺼끌꺼끌 마감이 이상합니다. 나무 가시가 손에 박힐거 같아요.	0
중은흑명에쓰기엔적다 찌가빠지는불상사 대형이필요할듯	0
비싼식재료라 오자마자 신경써서 냉장 해동 후 바로 조리했으나 비린내 너무 심했고 뻑뻑하고 무엇보다 사이즈가 수염까지 제는거면 너무 억지 아닌가요ㅋㅋㅋ 너무 작았어여. ㅎㅎ 다신 안머글듯 ㅎㅎ 욕나올것같아여.	0
친구가잘 받았다구해용	1
아주조아요 아주조아요아주조아요아주조아요아주조아요아주조아요아주조아요아주조아요아주오아요아주조아요아주조아요	1
한번쓰니 옆브분 실밥이 터지네요	0
20개들어있어야되는데,포장다찢어지고,10개만들어있네요ㅡㅡ찌그러지고,흙묻어있고,기분진짜안좋네요.포장을좀신경써서하셔야될듯	0
좋은가격대비좋아요	1
좋아요 이유식먹이려고 구입했는데 가격도저렴하고 씻기도편하고 너무좋아요. . . . . . .. . .	1
판매자 보시오 무슨 자신감으로 자꾸 구매평을 남기라고 합니까 선물해주고도 욕 먹었는데.... 설치는 그렇다 치고 달리다가 폰 떨어져서 액정 깨지고...참네	0
개인적으로 가지고 있는반지와 비교시 사이즈2개는 업해야 할꺼같아요 교환하려다가 그냥 타이트하게 끼렵니다 예뻐요	1
예뻐요~~잘입을께요~~~~♡♡	1
중고품인가요? 완전 짜증나네요 신품 구입한건데 온곳이 녹슬고 심한 스크래치 있고 갈라져있고 볼트 조이고푼 흔적에 비싼 수업료 줬다 치고 다시는 안사요..	0
배송이 너무 느려요!!	0
아직 못해봤지만 재미있을거 같아요.	1
사진과다른비쥬얼입니다 실망했어요	0
냄새가 왜 이런지.. 뒤에 장난 아닌 향기때문에 손이 안가네요. 참고로 몇명의 의견을 종합한 거예요. 세통이나 샀는데 망..	0
물에 잘 녹지도 않고 맛도 없고...	0
생각보다 사이즈도 작은편이었고 배송시 문제겠지만 반정도 가까이 깨지거나 상해있는것도 몇몇있었습니다.	1
와.... 물건은 금요일 새벽에 대구 도착하고 월요일날 오네요. 물건도 택배기사 왔다거나 1층에 갔다놧다고 문자하나 안남기고 그냥 1층에 버려두고 갔네요. 왔는지도 모를뻔했습니다.	0
애기 있는 집에는 다 이거 사용하길래 조카한테 선물해줬어요. 바람 넣기 쉬워서 좋네욜	1
만들기 쉽고 사용하기 편합니다	1
그냥저냥 음...효과가 하나도 없엇어여 그래서 그냥 안먹어요 ㅜㅜ 화장실이라도 잘갔음 재구매했을텐데 그냥 재료사서 직접해먹믄게 나앗으려나 배송빠르고 먹기편하긴해여	0
